CUSTOMERID,CREDITSCORE,GEOGRAPHY,GENDER,AGE,TENURE,BALANCE,NUMOFPRODUCTS,HASCRCARD,ISACTIVEMEMBER,ESTIMATEDSALARY,EXITED,TRANSACTIONTIMESTAMP,DEBTTOINCOME
8687,442,Germany,Male,21,10,66668.36,2,1,0,76146.28158963012,0,2025-01-05 07:45:37,40
8688,713,Spain,Female,93,5,47213.45,1,1,1,126727.99801616998,1,2025-01-12 00:59:37,39
8689,455,France,Male,75,1,239140.53,4,1,0,188359.33502253253,0,2025-01-25 19:18:37,68
8690,652,France,Male,87,9,140322.87,4,1,1,151308.14752984082,0,2025-01-30 14:27:37,52
8691,368,France,Male,29,2,151047.73,1,0,1,22300.404197691947,1,2025-01-14 10:43:37,37
8692,455,France,Male,34,1,195723.86,4,0,0,188705.44407997155,0,2025-01-05 02:01:37,60
8693,390,France,Male,18,9,20306.66,2,0,0,51847.34164751264,0,2025-01-09 00:47:37,36
8694,642,France,Female,31,1,178441.07,3,1,0,147562.49189264138,0,2025-01-16 17:40:37,32
8695,378,France,Male,19,6,41285.03,3,0,0,128917.25630591965,0,2025-01-27 11:08:37,62
8696,313,France,Female,21,4,185120.27,1,0,0,188328.53134825575,0,2025-01-11 05:28:37,92
8697,444,France,Female,83,5,35332.17,2,1,0,124415.8175251369,0,2025-01-28 19:10:37,84
8698,624,France,Female,63,2,208123.42,2,0,0,92602.75692132603,1,2025-01-13 06:35:37,42
8699,330,France,Female,67,9,170254.07,2,0,0,110629.90359567961,0,2025-01-29 09:18:37,59
8700,444,France,Female,77,4,96472.57,1,0,1,109781.14781014627,0,2025-01-24 17:24:37,53
8701,277,Germany,Female,69,4,89708.61,4,1,0,175293.99533142184,0,2025-01-24 18:58:37,55
8702,491,France,Female,65,10,37236.77,2,1,0,49828.131575304935,0,2025-01-20 05:00:37,69
8703,735,France,Female,56,3,226013.34,1,1,0,185005.36793045807,0,2025-01-07 19:41:37,97
8704,345,France,Female,87,9,29632.32,5,1,1,83336.69004520633,0,2025-01-12 19:50:37,49
8705,560,France,Female,77,3,118019.35,1,1,1,148912.102054264,1,2025-01-27 04:00:37,59
8706,451,France,Female,47,7,59129.61,2,1,0,85529.88285402243,0,2025-01-26 22:18:37,31
8707,473,France,Male,44,5,249081.88,2,1,0,168730.58551188905,1,2025-01-19 12:59:37,20
8708,342,Spain,Female,91,10,146461.01,2,1,0,186652.55019037868,1,2025-01-11 23:21:37,35
8709,676,Spain,Female,72,1,37396.13,4,0,1,116332.87763042033,0,2025-01-19 08:39:37,69
8710,607,France,Female,87,1,166891.0,3,0,0,135008.87274702653,0,2025-01-29 04:20:37,62
8711,607,France,Male,43,1,247902.25,1,0,0,143443.90095293467,0,2025-01-27 14:20:37,79
8712,714,France,Male,59,5,151260.82,1,0,1,157176.5372049411,0,2025-01-07 03:22:37,24
8713,816,France,Female,84,0,114344.77,3,0,1,170624.8068061553,0,2025-01-27 05:43:37,40
8714,541,France,Male,84,2,73317.53,1,0,0,187790.77873087738,0,2025-01-10 12:32:37,84
8715,632,France,Male,69,0,23030.85,2,1,1,56388.73195192875,0,2025-01-26 03:11:37,40
8716,284,France,Female,23,3,57061.57,2,0,1,57339.09152868559,0,2025-01-07 13:40:37,90
8717,767,Spain,Female,27,0,138405.19,4,1,0,190227.91825332085,0,2025-01-06 23:23:37,84
8718,607,France,Male,55,8,188446.42,4,0,1,173797.20360489644,0,2025-02-01 23:23:37,42
8719,757,France,Male,94,10,219482.72,1,0,0,125903.23159007338,1,2025-01-09 11:04:37,79
8720,523,France,Female,29,10,198428.06,2,1,0,12514.410319402396,0,2025-01-25 10:15:37,21
8721,520,Spain,Female,63,5,31366.3,2,0,0,205851.60820068105,0,2025-01-17 11:32:37,53
8722,360,France,Female,66,7,193364.97,3,0,0,178130.98049362816,0,2025-01-15 05:52:37,76
8723,367,France,Female,89,1,145401.14,2,1,1,193966.24139075514,0,2025-01-18 18:46:37,35
8724,669,France,Female,80,5,117276.89,3,1,1,12603.83322839456,0,2025-01-06 11:29:37,93
8725,527,Germany,Female,86,3,143191.03,2,1,0,16328.307004290786,0,2025-01-11 08:27:37,67
8726,702,Spain,Male,60,6,2018.83,4,1,1,129292.20470578827,0,2025-01-13 00:27:37,44
8727,798,France,Female,77,7,16932.56,1,0,1,170597.14512439797,0,2025-01-12 15:08:37,87
8728,513,France,Female,46,5,131462.32,1,1,1,235885.0433385387,0,2025-01-06 09:45:37,51
8729,389,France,Male,95,0,43404.81,3,0,0,70635.1965959398,0,2025-01-14 08:07:37,64
8730,262,Spain,Female,91,7,136385.24,2,0,1,19810.851957195464,1,2025-01-26 22:41:37,59
8731,577,Spain,Female,28,10,88553.39,4,1,1,54575.47886779467,1,2025-01-15 15:05:37,32
8732,550,France,Male,52,0,226853.01,2,1,1,206761.88172239755,0,2025-01-06 03:38:37,24
8733,564,France,Male,40,8,237420.86,1,1,0,115681.96830934001,1,2025-01-19 18:08:37,36
8734,473,Spain,Female,89,1,244946.03,1,1,1,172908.757388012,0,2025-01-29 17:21:37,90
8735,720,France,Male,38,10,224734.5,4,0,1,107991.63313525489,0,2025-01-13 01:11:37,29
8736,673,France,Female,54,9,246472.71,4,0,0,22571.77986229807,0,2025-01-09 13:32:37,78
8737,502,France,Female,45,5,176536.78,3,0,1,148952.6285283713,0,2025-01-22 06:00:37,54
8738,352,France,Male,75,7,240135.57,3,1,1,99513.05157718857,0,2025-01-13 16:36:37,42
8739,764,France,Female,70,4,160448.12,4,1,0,108872.59305356258,0,2025-01-21 20:06:37,75
8740,809,Spain,Female,45,1,202303.55,5,0,1,215340.06620783437,0,2025-01-13 16:08:37,35
8741,281,Spain,Female,59,4,32977.5,1,0,0,98535.23904961783,0,2025-01-05 18:27:37,71
8742,429,France,Female,90,0,170649.9,2,1,0,186350.16910834674,0,2025-01-27 22:48:37,46
8743,795,Germany,Male,78,7,232775.83,4,0,1,21648.93951708261,0,2025-01-17 09:24:37,34
8744,479,France,Male,50,7,135012.06,3,1,1,97057.85688142582,0,2025-01-17 16:56:37,81
8745,608,France,Female,72,1,46704.93,2,1,0,132145.72283318147,0,2025-01-17 19:29:37,25
8746,622,France,Female,54,5,131722.14,5,1,0,36524.4133255484,1,2025-01-17 20:07:37,43
8747,715,Germany,Female,64,10,176735.25,1,1,1,75691.72047318859,0,2025-01-23 05:13:37,24
8748,793,France,Female,53,7,192447.12,2,0,1,180224.4072106756,0,2025-01-22 07:45:37,90
8749,579,Spain,Female,45,9,130925.5,4,1,1,44276.314249192175,0,2025-01-29 04:58:37,72
8750,485,France,Male,27,7,54342.01,2,0,0,35649.238983618845,0,2025-01-28 08:01:37,50
8751,319,France,Male,40,6,231672.2,2,0,1,69870.20307293814,0,2025-01-31 00:52:37,54
8752,547,France,Male,22,2,193404.35,3,0,0,167060.49974461153,0,2025-01-20 16:59:37,38
8753,366,Spain,Female,23,10,67672.1,4,0,0,148877.2893472758,0,2025-01-20 00:30:37,53
8754,702,France,Female,59,3,202953.23,2,0,1,150872.76490340685,0,2025-01-28 14:22:37,20
8755,508,Germany,Female,64,0,86965.66,2,1,0,74988.47819885596,0,2025-01-23 08:38:37,60
8756,276,France,Male,45,8,78107.84,3,0,0,33440.4437384211,0,2025-01-30 10:11:37,72
8757,673,France,Female,30,9,215769.16,3,0,1,18118.64284402266,0,2025-01-06 17:33:37,99
8758,556,France,Male,42,9,218308.8,3,0,0,128865.59381256257,0,2025-02-02 19:33:37,83
8759,379,Spain,Female,24,1,99620.35,1,0,0,145729.81707780852,0,2025-01-05 04:15:37,59
8760,632,France,Female,83,9,2230.7,3,1,0,78027.75862538599,1,2025-02-03 12:16:37,81
8761,532,France,Female,75,6,46641.41,4,0,1,109803.70719388017,0,2025-01-19 04:24:37,74
8762,586,France,Female,83,7,227324.08,4,1,0,65959.47003819469,0,2025-01-28 14:30:37,30
8763,602,France,Male,53,3,224687.33,4,0,1,82593.21750354563,0,2025-01-27 23:02:37,71
8764,770,France,Female,19,10,113336.19,2,1,0,150871.30653256635,0,2025-01-26 05:44:37,45
8765,832,Germany,Female,55,10,76029.18,2,0,0,175649.09402380383,0,2025-01-11 12:25:37,93
8766,620,Spain,Male,91,9,75687.07,3,0,1,16285.963628967475,0,2025-02-02 05:07:37,67
8767,815,France,Male,31,0,224298.7,4,1,0,192615.91338883602,0,2025-01-13 10:49:37,64
8768,553,Spain,Male,44,4,81183.33,1,1,1,64275.81546225279,0,2025-01-25 19:57:37,52
8769,743,France,Female,32,9,127895.06,4,1,1,186063.50841891317,1,2025-01-29 13:23:37,83
8770,819,France,Female,29,9,182752.76,2,1,0,111338.7884578406,0,2025-01-15 21:05:37,97
8771,519,France,Female,60,5,52370.26,3,0,1,102901.68982388175,0,2025-01-21 22:08:37,28
8772,328,France,Female,74,6,63459.77,2,0,1,90855.92220888456,0,2025-01-21 01:04:37,97
8773,514,Spain,Male,65,0,89515.47,2,0,0,198767.87085521876,0,2025-01-08 11:20:37,21
8774,338,France,Male,78,3,163555.85,4,1,1,53121.58283211864,0,2025-01-24 13:03:37,94
8775,675,France,Male,61,4,204372.66,1,0,0,124854.58746181063,0,2025-01-19 10:01:37,33
8776,449,France,Male,69,4,136676.44,3,1,0,81510.2725161309,1,2025-01-31 01:06:37,55
8777,431,France,Male,79,6,33232.18,1,1,0,183518.61185169173,0,2025-02-01 21:50:37,54
8778,389,France,Female,19,3,111561.38,2,0,0,48186.59344982764,0,2025-01-18 23:10:37,83
8779,528,France,Female,88,9,31922.68,4,0,1,138139.23522027346,0,2025-02-02 20:49:37,44
8780,595,France,Female,48,6,22074.29,2,1,0,91965.24955302283,0,2025-01-07 12:26:37,28
8781,345,France,Male,90,7,147404.19,5,0,1,138002.06623799205,0,2025-01-27 22:14:37,96
8782,322,Spain,Male,89,1,239053.03,1,1,0,40240.91262519397,0,2025-01-23 09:14:37,62
8783,721,Germany,Female,50,0,209402.96,2,1,0,100748.90114369355,1,2025-01-12 04:36:37,29
8784,640,France,Female,22,9,193617.82,2,0,0,30861.867153237214,0,2025-01-17 10:00:37,76
8785,349,France,Female,95,9,181763.99,1,1,0,207893.23548615543,1,2025-01-19 16:59:37,52
8786,496,Spain,Female,75,0,224281.96,1,1,0,57436.34567557456,0,2025-01-25 14:45:37,28
8787,470,France,Female,94,0,188208.77,2,0,1,204631.30576136216,0,2025-01-06 07:53:37,73
8788,601,Germany,Female,28,8,156719.34,3,0,0,85300.76434271711,0,2025-01-05 16:09:37,32
8789,589,France,Male,40,3,91170.02,4,0,1,26907.508251994415,0,2025-01-18 07:59:37,43
8790,670,Spain,Female,62,8,25235.97,3,1,0,13619.512858850982,0,2025-01-24 17:11:37,81
8791,556,France,Male,44,6,115258.34,3,1,1,144636.97798031414,0,2025-01-15 16:46:37,59
8792,543,France,Female,73,6,231196.06,4,1,1,136028.09501991968,1,2025-01-20 04:32:37,78
8793,747,Spain,Male,76,1,145775.07,2,1,0,121351.24632333606,0,2025-01-26 00:07:37,75
8794,732,Germany,Male,57,1,46126.04,2,1,1,26861.737410028418,0,2025-01-05 22:40:37,83
8795,677,Germany,Male,35,4,162255.83,5,1,1,85210.24000273921,0,2025-01-06 03:21:37,79
8796,795,France,Female,68,9,116365.56,1,1,1,89813.00872572465,0,2025-01-19 19:03:37,42
8797,508,France,Female,78,0,232845.02,3,0,0,155814.474766106,0,2025-01-30 04:30:37,46
8798,700,Spain,Female,40,6,40234.98,1,0,1,88894.62649599041,0,2025-01-19 06:14:37,80
8799,420,France,Female,53,10,178002.94,2,1,0,137913.0324689544,0,2025-01-24 06:04:37,63
8800,685,France,Male,55,6,170400.62,3,0,0,62695.23446864654,0,2025-01-20 13:19:37,76
8801,556,Germany,Female,89,10,245885.39,2,0,0,173361.5931223125,1,2025-02-03 15:16:37,62
8802,787,Spain,Female,73,7,141228.03,5,1,0,21559.031648627686,0,2025-01-15 20:32:37,81
8803,391,France,Female,56,6,217893.51,4,1,1,227659.04650695846,0,2025-01-14 21:29:37,45
8804,654,France,Male,93,7,6178.48,1,0,0,137725.93148890248,1,2025-01-26 16:05:37,94
8805,446,Germany,Male,86,2,30722.99,1,1,1,37182.60102112816,0,2025-01-26 03:51:37,83
8806,453,France,Female,45,2,86484.64,2,1,0,165599.6783452127,0,2025-01-28 07:11:37,88
8807,495,France,Female,38,7,154831.85,2,1,0,190460.73097928255,0,2025-02-01 19:25:37,43
8808,699,France,Female,79,8,112269.84,4,0,0,186142.09659895394,1,2025-01-09 00:03:37,92
8809,436,Spain,Female,40,9,50674.06,3,0,1,71290.69032798106,0,2025-01-14 22:52:37,93
8810,731,France,Male,38,3,147300.93,5,1,1,212907.14259753833,0,2025-01-06 12:37:37,30
8811,622,Spain,Female,92,7,141674.76,2,0,0,13090.320551602124,1,2025-01-15 02:52:37,86
8812,555,France,Female,33,0,131111.87,4,0,0,95794.76259982897,0,2025-01-18 02:15:37,72
8813,519,France,Male,79,1,22639.03,2,0,1,29965.644241690723,1,2025-02-04 00:51:37,62
8814,595,France,Female,82,9,231756.37,1,1,1,84463.56960108892,0,2025-01-14 00:55:37,46
8815,467,France,Female,22,9,148063.83,2,1,1,23773.32108620439,0,2025-01-25 23:48:37,20
8816,623,France,Female,63,9,65997.94,4,1,0,149674.62658577392,0,2025-01-08 02:45:37,68
8817,302,Germany,Male,81,8,171854.55,2,1,1,21170.932121971084,0,2025-01-14 16:46:37,67
8818,374,France,Male,58,1,79477.0,3,1,1,128660.72965379988,0,2025-01-08 21:40:37,99
8819,611,France,Female,61,1,126464.01,2,1,0,62888.27339031828,0,2025-01-09 16:41:37,98
8820,450,France,Female,32,7,85282.94,5,1,1,52290.65326744312,1,2025-01-31 17:10:37,72
8821,375,France,Male,85,4,220098.51,1,1,0,77188.91311251972,0,2025-01-08 09:55:37,30
8822,623,France,Male,68,4,248495.15,4,0,0,150253.5832182624,0,2025-01-09 10:14:37,28
8823,538,Spain,Male,71,10,40295.52,1,1,1,129016.31247814302,0,2025-01-09 05:23:37,80
8824,296,France,Female,85,5,5894.74,2,0,1,145559.76415579583,0,2025-01-20 03:52:37,41
8825,760,Spain,Male,94,7,54830.63,1,0,1,216825.61746198533,1,2025-01-20 18:56:37,90
8826,393,France,Male,59,7,147488.0,4,1,0,52860.674606172244,0,2025-01-20 02:10:37,63
8827,792,Spain,Male,63,8,43487.78,2,0,0,99422.70682562377,1,2025-01-07 16:37:37,49
8828,518,France,Female,42,9,202871.11,4,1,0,66442.2374509823,0,2025-01-14 17:58:37,79
8829,357,Germany,Male,84,10,102167.64,3,1,1,134869.47440763196,0,2025-01-21 05:45:37,74
8830,730,Spain,Female,52,2,152633.19,4,0,1,68910.46638745497,0,2025-01-29 02:08:37,58
8831,813,France,Female,90,8,113904.46,4,1,0,125694.92374644292,0,2025-01-28 12:19:37,60
8832,379,France,Female,95,10,225831.98,2,0,1,193531.5605495042,0,2025-02-01 08:43:37,28
8833,352,Germany,Female,39,2,8783.83,4,0,0,117622.84508003366,0,2025-01-08 11:43:37,20
8834,312,France,Male,26,0,182325.47,3,0,0,191939.30649064347,0,2025-01-08 20:12:37,22
8835,400,France,Female,41,10,163043.03,3,0,0,128319.34734100082,0,2025-01-21 07:22:37,88
8836,459,France,Female,40,4,162378.76,2,1,1,169689.86156573068,0,2025-01-11 07:51:37,30
8837,400,Spain,Female,78,6,103497.35,4,1,0,219616.75157642874,1,2025-01-16 10:44:37,23
8838,444,Germany,Male,54,2,3918.81,2,1,1,112092.49522692405,0,2025-01-06 18:47:37,52
8839,614,France,Male,62,8,172310.18,1,1,1,179577.0751091657,0,2025-01-06 00:03:37,52
8840,264,France,Male,32,0,207367.8,4,0,0,112893.07968992215,0,2025-01-10 03:32:37,64
8841,530,Spain,Male,74,5,21307.58,4,0,1,165477.2196206963,0,2025-01-13 04:10:37,39
8842,527,Germany,Female,31,5,110404.38,4,0,0,17239.19434360734,0,2025-01-30 01:41:37,56
8843,666,France,Female,69,7,40648.71,4,1,1,215780.87660267646,0,2025-02-02 13:49:37,40
8844,608,France,Female,53,2,152734.45,2,1,1,205123.60742412155,0,2025-01-12 07:29:37,77
8845,631,France,Male,44,4,196401.22,4,0,0,176120.51844226403,0,2025-01-27 05:53:37,70
8846,398,France,Male,34,10,166676.64,3,1,0,62506.86198261352,0,2025-01-14 15:47:37,90
8847,582,Germany,Male,58,9,79515.02,3,1,1,66416.068029678,0,2025-01-28 16:33:37,35
8848,383,Spain,Female,21,10,34933.18,1,0,0,88692.60312811733,0,2025-01-11 09:36:37,55
8849,502,France,Female,20,4,198567.04,2,1,1,203698.87289813886,1,2025-01-23 19:56:37,69
8850,592,Germany,Female,36,7,80979.21,1,0,1,192303.81639450023,0,2025-01-19 02:36:37,94
8851,764,Germany,Male,58,6,5534.96,4,1,1,69839.26597310563,0,2025-01-10 23:07:37,67
8852,766,France,Male,57,2,142855.3,3,0,0,110294.88906691427,0,2025-01-14 13:18:37,48
8853,599,France,Female,75,6,61669.33,3,1,1,98090.33943615343,0,2025-02-03 07:32:37,61
8854,754,France,Male,56,9,210301.5,4,1,0,144218.84745754782,0,2025-01-05 13:49:37,78
8855,755,France,Female,24,7,35813.8,2,0,0,59286.3673963294,0,2025-01-27 11:51:37,74
8856,660,France,Female,53,4,108700.21,1,0,0,29920.544013641087,0,2025-01-18 16:54:37,93
8857,560,France,Male,93,10,63282.55,4,1,1,17764.76217762135,0,2025-01-28 01:30:37,86
8858,346,Spain,Female,37,4,172400.4,1,1,0,89997.64300190668,0,2025-01-29 02:02:37,41
8859,787,Germany,Female,93,10,137132.73,4,0,1,190870.87399587166,0,2025-01-07 15:11:37,21
8860,617,France,Female,46,0,197746.93,4,1,1,134223.1534888326,0,2025-01-06 16:00:37,27
8861,376,France,Female,85,7,114653.14,1,1,0,180527.09669409195,0,2025-01-09 15:45:37,60
8862,652,France,Female,83,5,1202.11,2,0,1,202625.58393209355,0,2025-01-13 09:23:37,30
8863,603,Germany,Male,64,5,53799.12,3,0,0,105048.94909780851,0,2025-01-07 19:34:37,43
8864,720,Spain,Female,40,4,249789.28,3,1,0,113471.74694409309,0,2025-01-20 16:47:37,45
8865,611,France,Male,23,4,101336.25,3,0,0,90689.50359888103,0,2025-01-19 17:51:37,54
8866,767,Spain,Female,35,2,155058.78,2,0,1,44579.22473541812,0,2025-01-05 11:13:37,24
8867,327,France,Male,70,2,226232.9,3,0,0,174266.9471309923,0,2025-01-09 18:57:37,34
8868,633,France,Male,39,1,5131.05,3,1,0,206088.28778207616,0,2025-01-08 05:05:37,33
8869,529,France,Male,85,8,164901.85,4,1,0,179149.77127656995,0,2025-01-13 02:22:37,56
8870,663,France,Female,92,7,72094.24,2,1,0,22094.786256701773,0,2025-01-29 17:03:37,37
8871,427,France,Male,52,10,69812.06,3,0,1,80007.94645089733,0,2025-01-15 07:53:37,95
8872,787,France,Female,92,2,56212.85,2,0,1,116694.15869376085,0,2025-01-21 13:16:37,86
8873,526,France,Female,26,4,205682.3,5,0,1,76765.61272642367,0,2025-01-12 17:31:37,65
8874,738,France,Male,48,9,93236.93,4,1,1,43856.98664589011,0,2025-01-25 02:11:37,87
8875,816,France,Male,60,4,16779.13,1,0,1,127045.32061432088,0,2025-01-28 22:34:37,76
8876,622,France,Female,92,7,24212.79,3,0,1,116387.92518180101,0,2025-01-14 19:41:37,59
8877,341,France,Female,34,5,37153.59,4,0,0,168138.76808102374,0,2025-01-24 14:21:37,64
8878,477,France,Female,68,6,224731.9,2,1,1,223724.03510260992,0,2025-02-03 11:26:37,35
8879,738,France,Male,83,4,106860.86,2,0,0,144762.61625448178,1,2025-01-13 13:57:37,81
8880,526,France,Female,41,0,229012.33,4,1,1,71487.57412812818,1,2025-01-26 23:57:37,42
8881,646,Spain,Female,32,7,204369.87,1,1,0,199732.883438084,0,2025-01-05 03:05:37,92
8882,704,France,Female,45,3,209470.66,2,0,1,141932.13696017195,0,2025-01-18 11:33:37,70
8883,302,France,Female,20,4,71707.95,3,1,1,156113.6501158273,1,2025-01-27 02:52:37,20
8884,634,Germany,Female,46,0,67828.6,1,1,0,87593.85549077908,0,2025-01-11 16:20:37,96
8885,390,France,Female,69,2,140017.09,3,1,0,111637.78325546188,0,2025-01-15 07:21:37,64
8886,672,France,Female,71,1,104481.24,4,1,1,88106.77563041741,1,2025-01-26 08:01:37,23
8887,648,France,Female,75,1,127265.17,2,1,0,191055.07572758605,0,2025-01-05 11:15:37,74
8888,560,France,Female,62,0,13301.05,3,1,0,191883.06116683787,0,2025-01-19 09:18:37,29
8889,383,France,Female,94,5,242897.55,1,1,1,29077.91922528412,0,2025-01-23 04:49:37,49
8890,506,France,Female,67,7,14542.2,2,0,1,76440.37126945547,0,2025-01-19 05:00:37,33
8891,341,France,Female,39,2,44707.82,4,1,0,24098.419224389298,1,2025-01-29 11:44:37,49
8892,393,Germany,Male,69,0,169550.13,1,0,0,113701.92216478108,1,2025-01-20 19:32:37,24
8893,518,Spain,Female,70,9,38875.39,3,1,1,67535.51433336,0,2025-01-23 18:44:37,34
8894,443,France,Female,48,1,26717.48,3,1,0,23420.28290696836,0,2025-02-03 14:33:37,36
8895,430,France,Female,88,2,38405.1,2,0,0,187681.72537972778,0,2025-01-24 13:28:37,67
8896,712,France,Female,65,5,15480.06,4,0,1,32595.42026542903,1,2025-01-31 13:38:37,95
8897,313,France,Female,48,2,62829.69,1,1,0,63083.73940172049,0,2025-01-28 05:30:37,44
8898,736,France,Male,21,8,67779.82,5,0,1,182157.33695913252,0,2025-01-22 17:08:37,38
8899,654,Spain,Female,52,0,124655.52,2,1,1,121591.88791256973,0,2025-01-21 17:57:37,78
8900,417,France,Male,84,6,109680.63,1,1,1,163045.38650744988,0,2025-01-11 00:07:37,72
8901,708,Spain,Female,81,9,118428.35,2,1,1,84843.99902614181,0,2025-01-13 22:35:37,58
8902,473,France,Male,26,7,154009.88,4,0,1,157162.5676312846,0,2025-01-12 18:10:37,24
8903,771,Spain,Male,63,8,57740.36,3,1,0,108482.88754157755,0,2025-01-20 20:50:37,59
8904,604,France,Female,73,7,33676.03,4,1,0,29565.270422076825,0,2025-01-20 15:46:37,77
8905,418,France,Male,73,4,219719.57,5,0,0,106856.99884373407,0,2025-01-18 15:40:37,97
8906,602,France,Male,43,0,158485.33,1,1,1,138114.52974301818,0,2025-01-16 07:14:37,25
8907,655,France,Female,77,0,15165.82,2,1,1,129031.73096708587,0,2025-01-17 17:35:37,38
8908,709,Spain,Male,94,7,240262.91,4,0,0,210781.999642127,1,2025-01-06 23:53:37,87
8909,473,France,Male,89,6,173267.13,1,0,1,46974.970361046086,0,2025-02-02 04:04:37,43
8910,587,Germany,Male,65,4,37926.16,3,1,1,121964.13082025186,0,2025-01-24 03:21:37,38
8911,748,Spain,Female,75,9,242283.61,2,0,0,178765.4841362631,0,2025-01-28 11:34:37,78
8912,388,France,Female,80,2,91351.84,3,1,1,188046.11047399833,1,2025-01-21 23:27:37,80
8913,518,Germany,Female,75,8,246127.52,4,0,0,129489.07900661604,0,2025-01-10 08:41:37,51
8914,418,France,Female,20,3,25818.91,2,0,1,59982.05375272752,0,2025-01-22 10:02:37,64
8915,496,France,Male,24,5,39992.3,2,1,1,190996.32575739367,0,2025-01-29 10:58:37,54
8916,692,Spain,Female,69,10,164354.89,5,1,0,174120.2440914038,0,2025-01-24 08:55:37,73
8917,328,Germany,Male,79,3,5535.87,3,0,1,35995.34256769404,0,2025-01-13 00:38:37,21
8918,495,France,Female,19,8,4672.41,3,1,1,52629.12697268887,1,2025-01-27 16:07:37,93
8919,794,Spain,Female,50,3,197995.71,3,1,1,207678.48154374876,0,2025-01-21 00:25:37,64
8920,321,France,Male,29,7,41945.08,2,0,0,112409.78620970856,0,2025-01-22 02:11:37,52
8921,722,Spain,Male,65,10,229697.5,2,0,1,43998.13718896096,0,2025-01-21 00:31:37,42
8922,626,France,Female,93,2,106474.04,3,1,1,149888.329892818,0,2025-01-24 22:04:37,55
8923,364,France,Female,70,7,218413.09,1,0,1,104522.02457452232,0,2025-01-30 07:38:37,88
8924,292,France,Female,91,10,104440.9,4,0,0,222731.56317004547,0,2025-01-14 23:43:37,99
8925,453,France,Female,58,2,132557.5,3,1,1,56419.519701892044,1,2025-01-06 20:46:37,90
8926,449,Spain,Female,75,10,79128.54,3,1,1,82138.72424565554,0,2025-01-10 14:35:37,28
8927,363,France,Male,85,4,164519.1,1,1,1,43240.22794601933,0,2025-01-16 19:34:37,68
8928,567,France,Female,40,0,79550.29,2,1,1,20198.502750314943,0,2025-01-29 19:51:37,45
8929,638,France,Male,53,5,55792.52,3,0,1,66274.38888347767,0,2025-01-27 22:56:37,46
8930,443,France,Female,38,10,20261.83,4,1,0,162042.69138481788,1,2025-01-12 11:03:37,60
8931,522,France,Female,89,1,14417.34,4,0,0,67789.22317139433,1,2025-02-02 01:44:37,91
8932,388,France,Male,72,2,76493.59,1,1,1,147334.72588993123,0,2025-01-12 19:57:37,25
8933,548,France,Female,73,10,184118.34,4,0,0,119881.86231283008,0,2025-01-13 14:03:37,85
8934,270,France,Male,30,0,51405.02,4,0,0,117621.68261556198,0,2025-01-29 21:38:37,80
8935,654,France,Male,39,10,74806.86,3,1,1,184530.80572238998,0,2025-02-04 00:39:37,86
8936,372,France,Female,24,5,226292.85,4,0,1,148446.76223646308,1,2025-01-12 16:25:37,85
